[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 174, 173, 129, 140, 160, 145, 181, 216, 200, 185, 236, 220, 211, 232, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 140, 129, 145, 174, 160, 173, 181, 216, 200, 185, 236, 220, 211, 232, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 174, 160, 173, 181, 216, 200, 185, 236, 220, 211, 232, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 216, 200, 185, 236, 220, 211, 232, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 216, 200, 185, 211, 220, 232, 236, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 216, 200, 185, 211, 220, 232, 236, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 271, 241, 255, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 314, 634, 710, 696, 291, 632, 720, 733, 643, 712, 622, 850, 850, 607, 463, 944, 342, 882, 459, 976, 650, 444, 461, 420, 590, 966, 911, 996, 466, 860, 452, 512, 345, 851, 508, 341, 462, 493, 639, 712, 686, 915, 973, 334, 378, 717, 827, 659, 769, 673, 524, 379, 855, 838, 491, 600, 748, 466, 724, 998, 602, 907, 882, 859, 835, 396, 505]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 314, 396, 466, 491, 291, 379, 378, 334, 493, 462, 341, 345, 452, 466, 463, 420, 342, 461, 459, 444, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 314, 396, 342, 420, 291, 379, 378, 334, 345, 341, 444, 493, 452, 466, 463, 491, 466, 461, 459, 462, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 314, 334, 291, 341, 342, 379, 378, 396, 345, 420, 444, 493, 452, 466, 463, 491, 466, 461, 459, 462, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 334, 314, 341, 342, 379, 378, 396, 345, 420, 444, 493, 452, 466, 463, 491, 466, 461, 459, 462, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 379, 378, 396, 345, 420, 444, 493, 452, 466, 463, 491, 466, 461, 459, 462, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 379, 378, 396, 345, 420, 444, 493, 452, 466, 463, 491, 466, 461, 459, 462, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 396, 379, 420, 444, 493, 452, 466, 463, 491, 466, 461, 459, 462, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 493, 452, 466, 463, 491, 466, 461, 459, 462, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 459, 452, 461, 462, 491, 466, 466, 493, 463, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 459, 452, 461, 462, 491, 466, 466, 493, 463, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 491, 466, 466, 493, 463, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 493, 491, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 976, 882, 944, 590, 966, 911, 996, 607, 860, 850, 512, 850, 851, 508, 622, 712, 643, 639, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 524, 632, 855, 838, 696, 600, 748, 710, 724, 998, 602, 907, 882, 859, 835, 634, 650]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 634, 602, 600, 590, 632, 524, 639, 607, 643, 622, 512, 508, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 602, 600, 590, 632, 524, 639, 607, 643, 622, 512, 634, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 602, 600, 590, 632, 524, 512, 607, 622, 634, 639, 643, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 602, 600, 590, 607, 524, 512, 622, 632, 634, 639, 643, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 512, 600, 590, 607, 524, 602, 622, 632, 634, 639, 643, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 512, 600, 590, 524, 602, 607, 622, 632, 634, 639, 643, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 512, 524, 590, 600, 602, 607, 622, 632, 634, 639, 643, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 512, 524, 590, 600, 602, 607, 622, 632, 634, 639, 643, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 512, 524, 590, 600, 602, 607, 622, 632, 634, 639, 643, 650, 850, 850, 712, 860, 996, 712, 686, 915, 973, 733, 720, 717, 827, 659, 769, 673, 911, 966, 855, 838, 696, 944, 748, 710, 724, 998, 882, 907, 882, 859, 835, 976, 851]
[20, 30, 42, 44, 62, 62, 63, 86, 92, 100, 106, 110, 117, 126, 129, 140, 145, 160, 173, 174, 181, 185, 200, 211, 216, 220, 232, 236, 236, 241, 255, 271, 274, 291, 314, 334, 341, 342, 345, 378, 379, 396, 420, 444, 452, 459, 461, 462, 463, 466, 466, 491, 493, 505, 508, 512, 524, 590, 600, 602, 607, 622, 632, 634, 639, 643, 650, 850, 850, 712, 835, 724, 712, 686, 710, 748, 733, 720, 717, 827, 659, 769, 673, 696, 838, 851, 966, 911, 944, 973, 915, 996, 998, 882, 907, 882, 859, 860, 976, 855]
